amfi_code,date,nav,close_value,indexed_nav,indexed_benchmark,scheme_name,fund_house,category,plan,benchmark_name,benchmark_index_code
100016,2022-02-23,528.4118,17315.49,101.52768469786776,97.39709892542794,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-02-24,520.6004,17366.81,100.02682238508646,97.68576642007307,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-02-25,521.3038,17305.72,100.16197185263522,97.3421441042533,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-02-28,514.1489,17246.14,98.78724776198324,97.00701531760173,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-01,503.1674,17708.25,96.6772905855734,99.60631648577136,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-02,504.7495,17941.93,96.98127121197217,100.9207323109599,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-03,505.6316,17823.22,97.15075563808072,100.25300592184603,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-04,504.6233,17926.74,96.95702346843413,100.83529078243964,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-07,504.411,17975.01,96.91623269226041,101.10680247313569,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-08,518.6513,17886.24,99.65232732224983,100.60748420541066,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-09,517.7387,18202.81,99.4769827045572,102.38814415825188,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-10,520.3416,18181.6,99.97709721846488,102.26884101013371,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-11,517.6372,18397.76,99.45748075551512,103.48470939755565,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-14,519.2545,18307.51,99.7682246194142,102.97706634627497,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-15,518.432,18481.95,99.6101915840732,103.9582658350883,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-16,516.825,18694.14,99.3014267356927,105.1518035531076,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-17,525.4534,18555.09,100.95926532795553,104.36966763864139,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-18,531.2109,18514.06,102.06549657534248,104.13887988912288,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-21,532.1264,18509.77,102.24139839157915,104.11474926651907,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-22,521.6911,18768.1,100.23638667888149,105.56781773673882,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-23,520.3011,19017.38,99.96931565259095,106.96998128048672,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-24,533.1283,18964.88,102.43390088168023,106.6746764584121,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-25,532.3194,18914.38,102.27848091537346,106.39062134384505,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-28,537.8012,18961.42,103.33173987358894,106.65521446442389,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-29,544.965,18727.88,104.70817398735892,105.3415861187609,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-30,546.3002,18933.02,104.96471588254101,106.49546861781593,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-03-31,542.5392,18808.63,104.24208701212466,105.79579305938044,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-01,531.285,18832.6,102.07973395883035,105.93062080385909,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-04,534.7762,19059.05,102.75052415090629,107.20436893640763,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-05,531.2213,19137.78,102.06749480460392,107.6472136724445,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-06,532.3217,19084.64,102.27892283146012,107.34830894396745,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-07,526.7582,18934.49,101.20996624529648,106.50373715283403,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-08,525.7986,18934.99,101.0255911684415,106.50654957971093,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-11,526.2264,18899.18,101.10778756056173,106.30512356678724,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-12,527.7466,19319.0,101.39987488010624,108.66654966970857,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-13,522.8529,19201.15,100.45961194387742,108.00366065482297,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-14,528.6739,19126.79,101.57804391800498,107.58539652969021,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-15,526.1696,18979.48,101.09687415459531,106.75679932321758,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-18,518.7241,18948.25,99.66631492708001,106.58113514048632,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-19,518.493,19038.49,99.62191196724136,107.08872194322947,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-20,518.9178,18900.52,99.70353194707461,106.31266087081734,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-21,519.9214,18964.24,99.89636107080496,106.67107655200965,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-22,526.4763,18785.85,101.15580270406535,105.66765889086882,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-25,525.6507,18938.86,100.99717404269448,106.52831776373814,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-26,525.3674,18877.06,100.94274150906276,106.18070180175314,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-27,520.5493,18835.56,100.01700416246528,105.94727037097036,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-28,524.6005,19062.91,100.79539131477337,107.22608087189731,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-04-29,525.7251,19003.96,101.01146906741106,106.89449574311067,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-02,524.0515,19074.95,100.68990786626006,107.29380411109311,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-03,515.5881,19194.71,99.0637719497799,107.96743659664847,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-04,522.4674,19409.57,100.38554296500332,109.17599267419047,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-05,517.1078,19471.08,99.35576320060993,109.52197742858685,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-06,514.6837,19429.86,98.89000285900497,109.2901209568551,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-09,516.5793,19356.19,99.25421856939083,108.87573798081249,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-10,511.4204,19415.4,98.26300078699491,109.20878557157513,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-11,504.9889,19304.29,97.02726891247141,108.58380807099014,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-12,495.8735,19399.12,95.27585939229238,109.11721295246322,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-13,499.2941,19440.34,95.93308468188191,109.34906942419495,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-16,497.1556,19264.63,95.52219878999534,108.36072637111435,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-17,510.4206,19080.87,98.0709017854947,107.3271032453156,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-18,506.2251,19102.89,97.26478920218392,107.45096252497434,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-19,502.3871,19067.09,96.52736574973562,107.24959276058821,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-20,500.1462,19204.03,96.09680498512088,108.0198602336339,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-23,501.4785,19069.38,96.35278968175895,107.26247367568442,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-24,499.6609,19193.13,96.00356069083398,107.95854932771746,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-25,502.6257,19322.17,96.57320974029169,108.68438045610813,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-26,498.5637,19145.13,95.79274750375053,107.68855634753496,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-27,492.78,19119.34,94.68148225572416,107.54349136922438,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-30,485.277,19343.66,93.23987512604216,108.80525856327733,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-05-31,476.0989,19416.48,91.4764185890657,109.21486041362922,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-01,474.1732,19410.05,91.10641954206736,109.17869260399229,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-02,473.1602,19556.26,90.91178432650452,110.00110247133573,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-03,470.7754,19487.0,90.4535749858587,109.61152510034738,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-06,476.2119,19444.01,91.49813011854113,109.36971263747142,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-07,481.6458,19480.14,92.54218569390818,109.5729386035963,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-08,480.4735,19717.53,92.31694298590789,110.90822263621145,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-09,473.1759,19578.72,90.9148008841396,110.12743668664615,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-10,471.0598,19663.7,90.50821887066232,110.60543675864427,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-13,468.8163,19608.79,90.07715854873221,110.29657603902298,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-14,466.3477,19818.79,89.60284809153734,111.47779532732149,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-15,463.7261,19952.95,89.09914060770764,112.23242570693162,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-16,461.2993,19949.96,88.6328614950444,112.21560739420772,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-17,459.9666,20057.29,88.37679994343476,112.81932294760335,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-20,457.6317,19972.35,87.92817826049533,112.34154786975536,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-21,458.7099,19878.43,88.13534083642803,111.81326160519826,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-22,460.4075,20303.14,88.46151333587468,114.20219324297567,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-23,456.9604,20250.89,87.79919640441702,113.90829463433948,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-24,462.3501,20290.1,88.8347595054229,114.12884515002608,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-27,458.6076,20234.6,88.11568517744277,113.81666576669005,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-28,452.344,20032.29,86.91221317724602,112.6787016037583,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-29,454.0998,19875.01,87.24956807505964,111.79402460536024,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-06-30,451.0707,19939.67,86.66756458891814,112.1577276490811,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-07-01,452.584,19719.91,86.95832616020266,110.92160978814549,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-07-04,443.3196,19614.71,85.1782881631047,110.32987517324548,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-07-05,449.0289,19729.15,86.2752583864145,110.97358343683064,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-07-06,451.9322,19775.18,86.83309098398958,111.23249545511815,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-07-07,446.2213,19717.89,85.7358133407934,110.9102475835628,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-07-08,440.6669,19655.8,84.66860520523353,110.56100041398922,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-07-11,447.4448,19500.02,85.97089348515777,109.68476069622189,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-07-12,444.7739,19868.74,85.45771362607906,111.75875677232392,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-07-13,441.7416,19718.85,84.87509530016479,110.91564744316646,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-07-14,433.2246,19892.19,83.23866081749097,111.89065959285057,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
100016,2022-07-15,432.1093,19544.68,83.02436994294288,109.93596666486671,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,Regular,NIFTY 100 TRI,NIFTY100
